Grupo ocupación;Fecha corte;DISPONIBLE;OCUPADA
OCUPACIÓN UCI;3/01/2022 3:00:00 a.m.;29;67
OCUPACIÓN UCI;3/01/2022 6:00:00 a.m.;29;67
OCUPACIÓN UCI;4/01/2022 3:00:00 a.m.;33;63
OCUPACIÓN UCI;4/01/2022 6:00:00 a.m.;31;65
OCUPACIÓN UCI;5/01/2022 3:00:00 a.m.;26;70
OCUPACIÓN UCI;5/01/2022 6:00:00 a.m.;25;71
OCUPACIÓN UCI;6/01/2022 3:00:00 a.m.;25;70
OCUPACIÓN UCI;6/01/2022 6:00:00 a.m.;23;72
OCUPACIÓN UCI;7/01/2022 3:00:00 a.m.;20;75
OCUPACIÓN UCI;7/01/2022 6:00:00 a.m.;20;75
OCUPACIÓN UCI;8/01/2022 3:00:00 a.m.;21;74
OCUPACIÓN UCI;8/01/2022 6:00:00 a.m.;19;76
OCUPACIÓN UCI;9/01/2022 3:00:00 a.m.;23;72
OCUPACIÓN UCI;9/01/2022 6:00:00 a.m.;21;74
OCUPACIÓN UCI;10/01/2022 3:00:00 a.m.;18;77
OCUPACIÓN UCI;10/01/2022 6:00:00 a.m.;18;77
OCUPACIÓN UCI;11/01/2022 3:00:00 a.m.;30;66
OCUPACIÓN UCI;11/01/2022 6:00:00 a.m.;28;68
OCUPACIÓN UCI;12/01/2022 3:00:00 a.m.;31;66
OCUPACIÓN UCI;12/01/2022 6:00:00 a.m.;30;67
OCUPACIÓN UCI;13/01/2022 3:00:00 a.m.;29;68
OCUPACIÓN UCI;13/01/2022 6:00:00 a.m.;29;68
OCUPACIÓN UCI;14/01/2022 3:00:00 a.m.;29;68
OCUPACIÓN UCI;14/01/2022 6:00:00 a.m.;29;68
OCUPACIÓN UCI;15/01/2022 3:00:00 a.m.;38;59
OCUPACIÓN UCI;15/01/2022 6:00:00 a.m.;37;60
OCUPACIÓN UCI;16/01/2022 3:00:00 a.m.;33;64
OCUPACIÓN UCI;16/01/2022 6:00:00 a.m.;33;64
OCUPACIÓN UCI;17/01/2022 3:00:00 a.m.;27;70
OCUPACIÓN UCI;17/01/2022 6:00:00 a.m.;25;72
OCUPACIÓN UCI;18/01/2022 3:00:00 a.m.;20;77
OCUPACIÓN UCI;18/01/2022 6:00:00 a.m.;19;78
OCUPACIÓN UCI;19/01/2022 3:00:00 a.m.;20;77
OCUPACIÓN UCI;19/01/2022 6:00:00 a.m.;19;78
OCUPACIÓN UCI;20/01/2022 3:00:00 a.m.;21;76
OCUPACIÓN UCI;20/01/2022 6:00:00 a.m.;19;78
OCUPACIÓN UCI;21/01/2022 3:00:00 a.m.;20;77
OCUPACIÓN UCI;21/01/2022 6:00:00 a.m.;19;78
OCUPACIÓN UCI;22/01/2022 3:00:00 a.m.;22;74
OCUPACIÓN UCI;22/01/2022 6:00:00 a.m.;22;74
OCUPACIÓN UCI;23/01/2022 3:00:00 a.m.;22;72
OCUPACIÓN UCI;23/01/2022 6:00:00 a.m.;22;72
OCUPACIÓN UCI;24/01/2022 3:00:00 a.m.;24;72
OCUPACIÓN UCI;24/01/2022 6:00:00 a.m.;23;73
OCUPACIÓN UCI;25/01/2022 3:00:00 a.m.;18;78
OCUPACIÓN UCI;25/01/2022 6:00:00 a.m.;18;78
OCUPACIÓN UCI;26/01/2022 3:00:00 a.m.;16;80
OCUPACIÓN UCI;26/01/2022 6:00:00 a.m.;15;81
OCUPACIÓN UCI;27/01/2022 3:00:00 a.m.;16;80
OCUPACIÓN UCI;27/01/2022 6:00:00 a.m.;16;80
OCUPACIÓN UCI;28/01/2022 3:00:00 a.m.;25;71
OCUPACIÓN UCI;28/01/2022 6:00:00 a.m.;23;73
OCUPACIÓN UCI;29/01/2022 3:00:00 a.m.;24;74
OCUPACIÓN UCI;29/01/2022 6:00:00 a.m.;24;74
OCUPACIÓN UCI;30/01/2022 3:00:00 a.m.;26;72
OCUPACIÓN UCI;30/01/2022 6:00:00 a.m.;27;71
OCUPACIÓN UCI;31/01/2022 3:00:00 a.m.;24;74
OCUPACIÓN UCI;31/01/2022 6:00:00 a.m.;24;74
OCUPACIÓN UCI;1/02/2022 3:00:00 a.m.;18;73
OCUPACIÓN UCI;1/02/2022 6:00:00 a.m.;18;73
OCUPACIÓN UCI;2/02/2022 3:00:00 a.m.;15;79
OCUPACIÓN UCI;2/02/2022 6:00:00 a.m.;14;80
OCUPACIÓN UCI;3/02/2022 3:00:00 a.m.;16;78
OCUPACIÓN UCI;3/02/2022 6:00:00 a.m.;15;79
OCUPACIÓN UCI;4/02/2022 3:00:00 a.m.;10;84
OCUPACIÓN UCI;4/02/2022 6:00:00 a.m.;9;85
OCUPACIÓN UCI;5/02/2022 3:00:00 a.m.;8;86
OCUPACIÓN UCI;5/02/2022 6:00:00 a.m.;8;86
OCUPACIÓN UCI;6/02/2022 3:00:00 a.m.;15;79
OCUPACIÓN UCI;6/02/2022 6:00:00 a.m.;15;79
OCUPACIÓN UCI;7/02/2022 3:00:00 a.m.;19;75
OCUPACIÓN UCI;7/02/2022 6:00:00 a.m.;19;75
OCUPACIÓN UCI;8/02/2022 3:00:00 a.m.;18;76
OCUPACIÓN UCI;8/02/2022 6:00:00 a.m.;16;78
OCUPACIÓN UCI;9/02/2022 3:00:00 a.m.;12;82
OCUPACIÓN UCI;9/02/2022 6:00:00 a.m.;11;83
OCUPACIÓN UCI;10/02/2022 3:00:00 a.m.;12;82
OCUPACIÓN UCI;10/02/2022 6:00:00 a.m.;12;82
OCUPACIÓN UCI;11/02/2022 3:00:00 a.m.;20;75
OCUPACIÓN UCI;11/02/2022 6:00:00 a.m.;20;75
OCUPACIÓN UCI;12/02/2022 3:00:00 a.m.;13;80
OCUPACIÓN UCI;12/02/2022 6:00:00 a.m.;13;80
OCUPACIÓN UCI;13/02/2022 3:00:00 a.m.;11;82
OCUPACIÓN UCI;13/02/2022 6:00:00 a.m.;11;82
OCUPACIÓN UCI;14/02/2022 3:00:00 a.m.;19;74
OCUPACIÓN UCI;14/02/2022 6:00:00 a.m.;18;75
OCUPACIÓN UCI;15/02/2022 3:00:00 a.m.;16;77
OCUPACIÓN UCI;15/02/2022 6:00:00 a.m.;16;77
OCUPACIÓN UCI;16/02/2022 3:00:00 a.m.;17;76
OCUPACIÓN UCI;16/02/2022 6:00:00 a.m.;16;77
OCUPACIÓN UCI;17/02/2022 3:00:00 a.m.;17;76
OCUPACIÓN UCI;17/02/2022 6:00:00 a.m.;16;77
OCUPACIÓN UCI;18/02/2022 3:00:00 a.m.;17;78
OCUPACIÓN UCI;18/02/2022 6:00:00 a.m.;17;78
OCUPACIÓN UCI;19/02/2022 3:00:00 a.m.;9;86
OCUPACIÓN UCI;19/02/2022 6:00:00 a.m.;8;87
OCUPACIÓN UCI;20/02/2022 3:00:00 a.m.;17;78
OCUPACIÓN UCI;20/02/2022 6:00:00 a.m.;17;78
OCUPACIÓN UCI;21/02/2022 3:00:00 a.m.;21;72
OCUPACIÓN UCI;21/02/2022 6:00:00 a.m.;21;72
OCUPACIÓN UCI;22/02/2022 3:00:00 a.m.;16;74
OCUPACIÓN UCI;22/02/2022 6:00:00 a.m.;15;75
OCUPACIÓN UCI;23/02/2022 3:00:00 a.m.;18;72
OCUPACIÓN UCI;23/02/2022 6:00:00 a.m.;20;70
OCUPACIÓN UCI;24/02/2022 3:00:00 a.m.;21;69
OCUPACIÓN UCI;24/02/2022 6:00:00 a.m.;21;69
OCUPACIÓN UCI;25/02/2022 3:00:00 a.m.;17;73
OCUPACIÓN UCI;25/02/2022 6:00:00 a.m.;17;73
OCUPACIÓN UCI;26/02/2022 3:00:00 a.m.;25;65
OCUPACIÓN UCI;26/02/2022 6:00:00 a.m.;25;65
OCUPACIÓN UCI;27/02/2022 3:00:00 a.m.;22;68
OCUPACIÓN UCI;27/02/2022 6:00:00 a.m.;22;68
OCUPACIÓN UCI;28/02/2022 3:00:00 a.m.;22;68
OCUPACIÓN UCI;28/02/2022 6:00:00 a.m.;19;71
OCUPACIÓN UCI;1/03/2022 3:00:00 a.m.;14;76
OCUPACIÓN UCI;1/03/2022 6:00:00 a.m.;14;76
OCUPACIÓN UCI;2/03/2022 3:00:00 a.m.;10;80
OCUPACIÓN UCI;2/03/2022 6:00:00 a.m.;9;81
OCUPACIÓN UCI;3/03/2022 3:00:00 a.m.;13;77
OCUPACIÓN UCI;3/03/2022 6:00:00 a.m.;12;78
OCUPACIÓN UCI;4/03/2022 3:00:00 a.m.;19;71
OCUPACIÓN UCI;4/03/2022 6:00:00 a.m.;19;71
OCUPACIÓN UCI;5/03/2022 3:00:00 a.m.;15;75
OCUPACIÓN UCI;5/03/2022 6:00:00 a.m.;15;75
OCUPACIÓN UCI;6/03/2022 3:00:00 a.m.;19;71
OCUPACIÓN UCI;6/03/2022 6:00:00 a.m.;19;71
OCUPACIÓN UCI;7/03/2022 3:00:00 a.m.;21;69
OCUPACIÓN UCI;7/03/2022 6:00:00 a.m.;19;71
OCUPACIÓN UCI;8/03/2022 3:00:00 a.m.;18;72
OCUPACIÓN UCI;8/03/2022 6:00:00 a.m.;17;73
OCUPACIÓN UCI;9/03/2022 3:00:00 a.m.;18;72
OCUPACIÓN UCI;9/03/2022 6:00:00 a.m.;16;74
OCUPACIÓN UCI;10/03/2022 3:00:00 a.m.;16;74
OCUPACIÓN UCI;10/03/2022 6:00:00 a.m.;14;76
OCUPACIÓN UCI;11/03/2022 3:00:00 a.m.;24;66
OCUPACIÓN UCI;11/03/2022 6:00:00 a.m.;24;66
OCUPACIÓN UCI;12/03/2022 3:00:00 a.m.;27;64
OCUPACIÓN UCI;12/03/2022 6:00:00 a.m.;26;65
OCUPACIÓN UCI;13/03/2022 3:00:00 a.m.;31;60
OCUPACIÓN UCI;13/03/2022 6:00:00 a.m.;31;60
OCUPACIÓN UCI;14/03/2022 3:00:00 a.m.;24;67
OCUPACIÓN UCI;14/03/2022 6:00:00 a.m.;24;67
OCUPACIÓN UCI;15/03/2022 3:00:00 a.m.;16;75
OCUPACIÓN UCI;15/03/2022 6:00:00 a.m.;16;75
OCUPACIÓN UCI;16/03/2022 3:00:00 a.m.;15;76
OCUPACIÓN UCI;16/03/2022 6:00:00 a.m.;14;77
OCUPACIÓN UCI;17/03/2022 3:00:00 a.m.;13;78
OCUPACIÓN UCI;17/03/2022 6:00:00 a.m.;12;79
OCUPACIÓN UCI;18/03/2022 3:00:00 a.m.;13;78
OCUPACIÓN UCI;18/03/2022 6:00:00 a.m.;12;79
OCUPACIÓN UCI;19/03/2022 3:00:00 a.m.;17;74
OCUPACIÓN UCI;19/03/2022 6:00:00 a.m.;16;75
OCUPACIÓN UCI;20/03/2022 3:00:00 a.m.;16;75
OCUPACIÓN UCI;20/03/2022 6:00:00 a.m.;16;75
OCUPACIÓN UCI;21/03/2022 3:00:00 a.m.;18;73
OCUPACIÓN UCI;21/03/2022 6:00:00 a.m.;16;75
OCUPACIÓN UCI;22/03/2022 3:00:00 a.m.;15;76
OCUPACIÓN UCI;22/03/2022 6:00:00 a.m.;13;78
OCUPACIÓN UCI;23/03/2022 3:00:00 a.m.;10;81
OCUPACIÓN UCI;23/03/2022 6:00:00 a.m.;8;83
OCUPACIÓN UCI;24/03/2022 3:00:00 a.m.;9;82
OCUPACIÓN UCI;24/03/2022 6:00:00 a.m.;8;83
OCUPACIÓN UCI;25/03/2022 3:00:00 a.m.;10;81
OCUPACIÓN UCI;25/03/2022 6:00:00 a.m.;10;81
OCUPACIÓN UCI;26/03/2022 3:00:00 a.m.;19;72
OCUPACIÓN UCI;26/03/2022 6:00:00 a.m.;20;71
OCUPACIÓN UCI;27/03/2022 3:00:00 a.m.;20;71
OCUPACIÓN UCI;27/03/2022 6:00:00 a.m.;19;72
OCUPACIÓN UCI;28/03/2022 3:00:00 a.m.;16;75
OCUPACIÓN UCI;28/03/2022 6:00:00 a.m.;15;76
OCUPACIÓN UCI;29/03/2022 3:00:00 a.m.;9;82
OCUPACIÓN UCI;29/03/2022 6:00:00 a.m.;9;82
OCUPACIÓN UCI;30/03/2022 3:00:00 a.m.;8;83
OCUPACIÓN UCI;30/03/2022 6:00:00 a.m.;8;83
OCUPACIÓN UCI;31/03/2022 3:00:00 a.m.;12;84
OCUPACIÓN UCI;31/03/2022 6:00:00 a.m.;11;85
OCUPACIÓN UCI;1/04/2022 3:00:00 a.m.;17;79
OCUPACIÓN UCI;1/04/2022 6:00:00 a.m.;16;80
OCUPACIÓN UCI;2/04/2022 3:00:00 a.m.;18;78
OCUPACIÓN UCI;2/04/2022 6:00:00 a.m.;18;78
OCUPACIÓN UCI;3/04/2022 3:00:00 a.m.;21;75
OCUPACIÓN UCI;3/04/2022 6:00:00 a.m.;21;75
OCUPACIÓN UCI;4/04/2022 3:00:00 a.m.;17;78
OCUPACIÓN UCI;4/04/2022 6:00:00 a.m.;17;78
OCUPACIÓN UCI;5/04/2022 3:00:00 a.m.;10;85
OCUPACIÓN UCI;5/04/2022 6:00:00 a.m.;9;86
OCUPACIÓN UCI;6/04/2022 3:00:00 a.m.;12;83
OCUPACIÓN UCI;6/04/2022 6:00:00 a.m.;10;85
OCUPACIÓN UCI;7/04/2022 3:00:00 a.m.;9;86
OCUPACIÓN UCI;7/04/2022 6:00:00 a.m.;9;86
OCUPACIÓN UCI;8/04/2022 3:00:00 a.m.;15;80
OCUPACIÓN UCI;8/04/2022 6:00:00 a.m.;15;80
OCUPACIÓN UCI;9/04/2022 3:00:00 a.m.;18;77
OCUPACIÓN UCI;9/04/2022 6:00:00 a.m.;17;78
OCUPACIÓN UCI;10/04/2022 3:00:00 a.m.;21;74
OCUPACIÓN UCI;10/04/2022 6:00:00 a.m.;20;75
OCUPACIÓN UCI;11/04/2022 3:00:00 a.m.;25;70
OCUPACIÓN UCI;11/04/2022 6:00:00 a.m.;25;70
OCUPACIÓN UCI;12/04/2022 3:00:00 a.m.;23;72
OCUPACIÓN UCI;12/04/2022 6:00:00 a.m.;23;72
OCUPACIÓN UCI;13/04/2022 3:00:00 a.m.;32;64
OCUPACIÓN UCI;13/04/2022 6:00:00 a.m.;32;64
OCUPACIÓN UCI;14/04/2022 3:00:00 a.m.;32;64
OCUPACIÓN UCI;14/04/2022 6:00:00 a.m.;31;65
OCUPACIÓN UCI;15/04/2022 3:00:00 a.m.;30;66
OCUPACIÓN UCI;15/04/2022 6:00:00 a.m.;30;66
OCUPACIÓN UCI;16/04/2022 3:00:00 a.m.;32;64
OCUPACIÓN UCI;16/04/2022 6:00:00 a.m.;32;64
OCUPACIÓN UCI;17/04/2022 3:00:00 a.m.;26;70
OCUPACIÓN UCI;17/04/2022 6:00:00 a.m.;26;70
OCUPACIÓN UCI;18/04/2022 3:00:00 a.m.;23;72
OCUPACIÓN UCI;18/04/2022 6:00:00 a.m.;24;71
OCUPACIÓN UCI;19/04/2022 3:00:00 a.m.;18;77
OCUPACIÓN UCI;19/04/2022 6:00:00 a.m.;18;77
OCUPACIÓN UCI;20/04/2022 3:00:00 a.m.;19;76
OCUPACIÓN UCI;20/04/2022 6:00:00 a.m.;16;79
OCUPACIÓN UCI;21/04/2022 3:00:00 a.m.;15;81
OCUPACIÓN UCI;21/04/2022 6:00:00 a.m.;15;81
OCUPACIÓN UCI;22/04/2022 3:00:00 a.m.;17;79
OCUPACIÓN UCI;22/04/2022 6:00:00 a.m.;16;80
OCUPACIÓN UCI;23/04/2022 3:00:00 a.m.;29;67
OCUPACIÓN UCI;24/04/2022 3:00:00 a.m.;35;61
OCUPACIÓN UCI;24/04/2022 6:00:00 a.m.;34;62
OCUPACIÓN UCI;25/04/2022 3:00:00 a.m.;28;68
OCUPACIÓN UCI;25/04/2022 6:00:00 a.m.;27;69
OCUPACIÓN UCI;26/04/2022 3:00:00 a.m.;19;77
OCUPACIÓN UCI;26/04/2022 6:00:00 a.m.;18;78
OCUPACIÓN UCI;27/04/2022 3:00:00 a.m.;19;77
OCUPACIÓN UCI;27/04/2022 6:00:00 a.m.;19;77
OCUPACIÓN UCI;28/04/2022 3:00:00 a.m.;19;76
OCUPACIÓN UCI;28/04/2022 6:00:00 a.m.;19;76
OCUPACIÓN UCI;29/04/2022 3:00:00 a.m.;21;72
OCUPACIÓN UCI;29/04/2022 6:00:00 a.m.;21;72
OCUPACIÓN UCI;30/04/2022 3:00:00 a.m.;29;64
OCUPACIÓN UCI;30/04/2022 6:00:00 a.m.;29;64
OCUPACIÓN UCI;1/05/2022 3:00:00 a.m.;33;60
OCUPACIÓN UCI;1/05/2022 6:00:00 a.m.;33;60
OCUPACIÓN UCI;2/05/2022 3:00:00 a.m.;29;64
OCUPACIÓN UCI;2/05/2022 6:00:00 a.m.;28;65
OCUPACIÓN UCI;3/05/2022 3:00:00 a.m.;17;76
OCUPACIÓN UCI;3/05/2022 6:00:00 a.m.;17;76
OCUPACIÓN UCI;4/05/2022 3:00:00 a.m.;18;75
OCUPACIÓN UCI;4/05/2022 6:00:00 a.m.;19;74
OCUPACIÓN UCI;5/05/2022 3:00:00 a.m.;24;69
OCUPACIÓN UCI;5/05/2022 6:00:00 a.m.;23;70
OCUPACIÓN UCI;6/05/2022 3:00:00 a.m.;23;68
OCUPACIÓN UCI;6/05/2022 6:00:00 a.m.;23;69
OCUPACIÓN UCI;7/05/2022 3:00:00 a.m.;21;71
OCUPACIÓN UCI;7/05/2022 6:00:00 a.m.;21;71
OCUPACIÓN UCI;8/05/2022 3:00:00 a.m.;26;66
OCUPACIÓN UCI;8/05/2022 6:00:00 a.m.;26;66
OCUPACIÓN UCI;9/05/2022 3:00:00 a.m.;25;67
OCUPACIÓN UCI;9/05/2022 6:00:00 a.m.;24;68
OCUPACIÓN UCI;10/05/2022 3:00:00 a.m.;22;70
OCUPACIÓN UCI;10/05/2022 6:00:00 a.m.;22;70
OCUPACIÓN UCI;11/05/2022 3:00:00 a.m.;20;72
OCUPACIÓN UCI;11/05/2022 6:00:00 a.m.;17;75
OCUPACIÓN UCI;12/05/2022 3:00:00 a.m.;22;70
OCUPACIÓN UCI;12/05/2022 6:00:00 a.m.;22;70
OCUPACIÓN UCI;13/05/2022 3:00:00 a.m.;26;66
OCUPACIÓN UCI;13/05/2022 6:00:00 a.m.;25;67
OCUPACIÓN UCI;14/05/2022 3:00:00 a.m.;26;66
OCUPACIÓN UCI;14/05/2022 6:00:00 a.m.;24;68
OCUPACIÓN UCI;15/05/2022 3:00:00 a.m.;18;74
OCUPACIÓN UCI;15/05/2022 6:00:00 a.m.;17;75
OCUPACIÓN UCI;16/05/2022 3:00:00 a.m.;13;79
OCUPACIÓN UCI;16/05/2022 6:00:00 a.m.;13;79
OCUPACIÓN UCI;17/05/2022 3:00:00 a.m.;14;78
OCUPACIÓN UCI;17/05/2022 6:00:00 a.m.;13;79
OCUPACIÓN UCI;18/05/2022 3:00:00 a.m.;14;78
OCUPACIÓN UCI;18/05/2022 6:00:00 a.m.;12;80
OCUPACIÓN UCI;19/05/2022 3:00:00 a.m.;13;79
OCUPACIÓN UCI;19/05/2022 6:00:00 a.m.;12;80
OCUPACIÓN UCI;20/05/2022 3:00:00 a.m.;14;78
OCUPACIÓN UCI;20/05/2022 6:00:00 a.m.;16;76
OCUPACIÓN UCI;21/05/2022 3:00:00 a.m.;24;68
OCUPACIÓN UCI;21/05/2022 6:00:00 a.m.;23;69
OCUPACIÓN UCI;22/05/2022 3:00:00 a.m.;26;66
OCUPACIÓN UCI;22/05/2022 6:00:00 a.m.;25;67
OCUPACIÓN UCI;23/05/2022 3:00:00 a.m.;24;68
OCUPACIÓN UCI;23/05/2022 6:00:00 a.m.;24;68
OCUPACIÓN UCI;24/05/2022 3:00:00 a.m.;19;73
OCUPACIÓN UCI;24/05/2022 6:00:00 a.m.;18;74
OCUPACIÓN UCI;25/05/2022 3:00:00 a.m.;21;71
OCUPACIÓN UCI;25/05/2022 6:00:00 a.m.;21;71
OCUPACIÓN UCI;26/05/2022 3:00:00 a.m.;20;72
OCUPACIÓN UCI;26/05/2022 6:00:00 a.m.;20;72
OCUPACIÓN UCI;27/05/2022 3:00:00 a.m.;16;76
OCUPACIÓN UCI;27/05/2022 6:00:00 a.m.;14;78
OCUPACIÓN UCI;31/05/2022 3:00:00 a.m.;11;81
OCUPACIÓN UCI;31/05/2022 6:00:00 a.m.;11;81
OCUPACIÓN UCI;1/06/2022 3:00:00 a.m.;16;76
OCUPACIÓN UCI;1/06/2022 6:00:00 a.m.;16;76
OCUPACIÓN UCI;2/06/2022 3:00:00 a.m.;15;77
OCUPACIÓN UCI;2/06/2022 6:00:00 a.m.;15;77
OCUPACIÓN UCI;3/06/2022 3:00:00 a.m.;16;76
OCUPACIÓN UCI;3/06/2022 6:00:00 a.m.;16;76
OCUPACIÓN UCI;4/06/2022 3:00:00 a.m.;13;79
OCUPACIÓN UCI;4/06/2022 6:00:00 a.m.;12;80
OCUPACIÓN UCI;5/06/2022 3:00:00 a.m.;12;80
OCUPACIÓN UCI;5/06/2022 6:00:00 a.m.;10;82
OCUPACIÓN UCI;6/06/2022 3:00:00 a.m.;21;71
OCUPACIÓN UCI;6/06/2022 6:00:00 a.m.;21;71
OCUPACIÓN UCI;7/06/2022 3:00:00 a.m.;14;78
OCUPACIÓN UCI;7/06/2022 6:00:00 a.m.;14;78
OCUPACIÓN UCI;8/06/2022 3:00:00 a.m.;5;87
OCUPACIÓN UCI;8/06/2022 6:00:00 a.m.;4;88
OCUPACIÓN UCI;9/06/2022 3:00:00 a.m.;6;78
OCUPACIÓN UCI;17/06/2022 3:00:00 a.m.;20;66
OCUPACIÓN UCI;17/06/2022 6:00:00 a.m.;20;66
OCUPACIÓN UCI;21/06/2022 3:00:00 a.m.;9;77
OCUPACIÓN UCI;22/06/2022 3:00:00 a.m.;10;76
OCUPACIÓN UCI;22/06/2022 6:00:00 a.m.;10;76
OCUPACIÓN UCI;23/06/2022 3:00:00 a.m.;15;73
OCUPACIÓN UCI;23/06/2022 6:00:00 a.m.;16;72
OCUPACIÓN UCI;24/06/2022 3:00:00 a.m.;21;67
OCUPACIÓN UCI;24/06/2022 6:00:00 a.m.;20;68
OCUPACIÓN UCI;25/06/2022 3:00:00 a.m.;17;71
OCUPACIÓN UCI;25/06/2022 6:00:00 a.m.;18;70
OCUPACIÓN UCI;26/06/2022 3:00:00 a.m.;30;58
OCUPACIÓN UCI;26/06/2022 6:00:00 a.m.;30;58
OCUPACIÓN UCI;27/06/2022 3:00:00 a.m.;32;56
OCUPACIÓN UCI;27/06/2022 6:00:00 a.m.;31;57
OCUPACIÓN UCI;28/06/2022 3:00:00 a.m.;22;55
OCUPACIÓN UCI;28/06/2022 6:00:00 a.m.;20;57
OCUPACIÓN UCI;29/06/2022 3:00:00 a.m.;15;58
OCUPACIÓN UCI;29/06/2022 6:00:00 a.m.;14;59
OCUPACIÓN UCI;30/06/2022 3:00:00 a.m.;10;63
OCUPACIÓN UCI;30/06/2022 6:00:00 a.m.;8;65
OCUPACIÓN UCI;1/07/2022 3:00:00 a.m.;11;62
OCUPACIÓN UCI;1/07/2022 6:00:00 a.m.;10;63
OCUPACIÓN UCI;2/07/2022 3:00:00 a.m.;12;61
OCUPACIÓN UCI;2/07/2022 6:00:00 a.m.;10;63
OCUPACIÓN UCI;3/07/2022 3:00:00 a.m.;9;64
OCUPACIÓN UCI;3/07/2022 6:00:00 a.m.;9;64
OCUPACIÓN UCI;4/07/2022 3:00:00 a.m.;6;67
OCUPACIÓN UCI;4/07/2022 6:00:00 a.m.;5;68
OCUPACIÓN UCI;5/07/2022 3:00:00 a.m.;7;66
OCUPACIÓN UCI;5/07/2022 6:00:00 a.m.;6;67
OCUPACIÓN UCI;6/07/2022 3:00:00 a.m.;9;64
OCUPACIÓN UCI;6/07/2022 6:00:00 a.m.;9;64
OCUPACIÓN UCI;7/07/2022 3:00:00 a.m.;10;63
OCUPACIÓN UCI;7/07/2022 6:00:00 a.m.;10;63
OCUPACIÓN UCI;8/07/2022 3:00:00 a.m.;16;56
OCUPACIÓN UCI;8/07/2022 6:00:00 a.m.;17;55
OCUPACIÓN UCI;9/07/2022 3:00:00 a.m.;20;52
OCUPACIÓN UCI;9/07/2022 6:00:00 a.m.;18;54
OCUPACIÓN UCI;10/07/2022 3:00:00 a.m.;17;55
OCUPACIÓN UCI;10/07/2022 6:00:00 a.m.;15;57
OCUPACIÓN UCI;11/07/2022 3:00:00 a.m.;9;63
OCUPACIÓN UCI;11/07/2022 6:00:00 a.m.;9;63
OCUPACIÓN UCI;12/07/2022 3:00:00 a.m.;9;63
OCUPACIÓN UCI;12/07/2022 6:00:00 a.m.;9;63
OCUPACIÓN UCI;13/07/2022 3:00:00 a.m.;7;65
OCUPACIÓN UCI;13/07/2022 6:00:00 a.m.;7;65
OCUPACIÓN UCI;14/07/2022 3:00:00 a.m.;4;68
OCUPACIÓN UCI;14/07/2022 6:00:00 a.m.;4;68
OCUPACIÓN UCI;15/07/2022 3:00:00 a.m.;11;61
OCUPACIÓN UCI;15/07/2022 6:00:00 a.m.;11;61
OCUPACIÓN UCI;16/07/2022 3:00:00 a.m.;14;60
OCUPACIÓN UCI;16/07/2022 6:00:00 a.m.;12;62
OCUPACIÓN UCI;17/07/2022 3:00:00 a.m.;11;63
OCUPACIÓN UCI;17/07/2022 6:00:00 a.m.;11;63
OCUPACIÓN UCI;18/07/2022 3:00:00 a.m.;6;73
OCUPACIÓN UCI;18/07/2022 6:00:00 a.m.;6;73
OCUPACIÓN UCI;19/07/2022 3:00:00 a.m.;4;75
OCUPACIÓN UCI;19/07/2022 6:00:00 a.m.;3;76
OCUPACIÓN UCI;20/07/2022 3:00:00 a.m.;7;72
OCUPACIÓN UCI;20/07/2022 6:00:00 a.m.;7;72
OCUPACIÓN UCI;22/07/2022 6:00:00 a.m.;7;73
OCUPACIÓN UCI;23/07/2022 6:00:00 a.m.;6;74
OCUPACIÓN UCI;24/07/2022 6:00:00 a.m.;7;73
OCUPACIÓN UCI;25/07/2022 6:00:00 a.m.;5;75
OCUPACIÓN UCI;26/07/2022 6:00:00 a.m.;2;78
OCUPACIÓN UCI;27/07/2022 6:00:00 a.m.;4;76
OCUPACIÓN UCI;28/07/2022 6:00:00 a.m.;2;78
OCUPACIÓN UCI;29/07/2022 3:00:00 a.m.;2;78
OCUPACIÓN UCI;31/07/2022 6:00:00 a.m.;4;76
OCUPACIÓN UCI;1/08/2022 6:00:00 a.m.;5;75
OCUPACIÓN UCI;2/08/2022 6:00:00 a.m.;7;73
OCUPACIÓN UCI;3/08/2022 3:00:00 a.m.;6;74
OCUPACIÓN UCI;4/08/2022 3:00:00 a.m.;11;69
OCUPACIÓN UCI;5/08/2022 3:00:00 a.m.;18;62
OCUPACIÓN UCI;6/08/2022 3:00:00 a.m.;13;67
OCUPACIÓN UCI;6/08/2022 6:00:00 a.m.;13;67
OCUPACIÓN UCI;7/08/2022 3:00:00 a.m.;17;63
OCUPACIÓN UCI;7/08/2022 6:00:00 a.m.;16;64
OCUPACIÓN UCI;8/08/2022 3:00:00 a.m.;16;64
OCUPACIÓN UCI;9/08/2022 6:00:00 a.m.;11;68
OCUPACIÓN UCI;10/08/2022 3:00:00 a.m.;15;64
OCUPACIÓN UCI;11/08/2022 3:00:00 a.m.;18;62
OCUPACIÓN UCI;12/08/2022 3:00:00 a.m.;18;62
OCUPACIÓN UCI;13/08/2022 3:00:00 a.m.;25;55
OCUPACIÓN UCI;13/08/2022 6:00:00 a.m.;25;55
OCUPACIÓN UCI;14/08/2022 3:00:00 a.m.;31;49
OCUPACIÓN UCI;14/08/2022 6:00:00 a.m.;31;49
OCUPACIÓN UCI;15/08/2022 3:00:00 a.m.;23;57
OCUPACIÓN UCI;16/08/2022 3:00:00 a.m.;16;64
OCUPACIÓN UCI;17/08/2022 3:00:00 a.m.;9;69
